age_of_acq,fict_freq,fiction_rank,gen_freq,general_rank,lexile,pos,word,word_grade,word_id
12.5600004196167,1629.0,10245.0,9559.0,29103.0,1500.0,Adjective,unsophisticated,9-12,0c3ed027-7ad4-4002-b3d2-217b34cd77fc
12.4099998474121,4251.0,7906.0,45643.0,15140.0,1500.0,Noun,discord,9-12,058498e1-eef3-4e49-bf1b-5d04f3c659f9
15.4200000762939,58.0,11814.0,31054.0,18470.0,1500.0,Noun,morphology,9-12,05d2ea02-526e-40bc-a3ff-6ad9ccf916b8
14.25,1598.0,10276.0,41676.0,15893.0,1500.0,Noun,brine,5,06ad7aff-b4f7-43bd-af82-b9e2a162aa96
11.5299997329712,288.0,11584.0,5382.0,32819.0,1500.0,Noun,midriff,9-12,0d3b4005-c648-4419-b103-6a60c47725d7
14.25,3.0,11869.0,414.0,37751.0,1500.0,Adjective,folic,9-12,0d47d1cf-d2f8-407e-ab31-cb7f9014f115
0.0,761.0,11111.0,2575.0,35590.0,1500.0,Adverb,speculatively,9-12,0d5791d3-af4b-4e9d-8143-7822f93ea2ae
14.0,362.0,11510.0,10760.0,28135.0,1500.0,Noun,bromide,9-12,0e3d9db9-ce06-4dc5-a35c-916f9f60ba0d
0.0,,,1059.0,37106.0,1500.0,Adjective,antiparallel,9-12,07c6a8c9-d493-41a2-b55b-c653e29635b7
14.0,2070.0,9812.0,56693.0,13461.0,1500.0,Noun,philanthropist,6-8,06c3e854-7995-4cbe-a9e4-80b8da37ed93
0.0,215.0,11657.0,31584.0,18328.0,1500.0,Adjective,textual,6-8,07464637-ba51-4511-946e-c2d991bf65ff
13.9399995803833,860.0,11012.0,150231.0,7518.0,1500.0,Noun,guru,9-12,077d9942-e5bb-4218-b9c4-d77ae0c99134
13.9200000762939,34.0,11838.0,1975.0,36190.0,1500.0,Noun,glottis,9-12,07bbcdd9-15e7-4501-92e2-da705faf32ed
15.1499996185303,2961.0,8976.0,8365.0,30103.0,1500.0,Adjective,sodden,9-12,07f4bae2-7c9d-4690-a46c-d80d16c97dc2
0.0,368.0,11504.0,9926.0,28802.0,1500.0,Adjective,phoenician,6-8,0808081f-8ece-41ba-9646-b726f3271294
0.0,,,3071.0,35094.0,1500.0,Noun,auxin,6-8,0ec16e76-a3e7-41f1-ba95-10430979a462
0.0,6.0,11866.0,28685.0,19179.0,1500.0,Adjective,randomized,6-8,0ec80a3d-913e-4ac7-9e12-3b9300429f28
0.0,46.0,11826.0,6405.0,31851.0,1500.0,Verb,liberalize,9-12,107a6d86-2357-4912-be95-8443d51bcf37
10.6700000762939,1252.0,10620.0,23292.0,21098.0,1500.0,Noun,corset,9-12,10d21518-2121-4e10-b43c-37b138c8e429
0.0,3357.0,8635.0,4426.0,33750.0,1500.0,Adverb,irritably,9-12,10e8a7af-ed9e-4a6d-a91d-e13220ee6061
13.3599996566772,2705.0,9206.0,5512.0,32693.0,1500.0,Noun,lank,9-12,1109bff2-165b-4a0c-9f49-34168ab96dbc
0.0,1658.0,10216.0,3842.0,34327.0,1500.0,Adverb,wretchedly,9-12,115cf3b4-7f8d-4ad1-92c4-a093ca2903d6
12.6400003433228,1654.0,10220.0,5951.0,32277.0,1500.0,Noun,guffaw,9-12,11e7f420-d169-435c-b429-d2e1eb73b776
10.5799999237061,31.0,11841.0,6600.0,31671.0,1500.0,Noun,overreaction,9-12,11fc04a7-e3cd-4a1e-8dd1-fef17295c997
10.2399997711182,2079.0,9803.0,24603.0,20584.0,1500.0,Verb,capsize,9-12,12727c6a-4911-494a-9a89-a44252fabd24
15.3100004196167,206.0,11666.0,10575.0,28293.0,1500.0,Verb,indoctrinate,9-12,08b2c014-32cd-4fbe-9555-da0aaffd465b
0.0,11.0,11861.0,13786.0,25971.0,1500.0,Noun,mujahideen,9-12,08f0e190-e426-4aea-8790-cdf1a759f01b
0.0,4.0,11868.0,1093.0,37072.0,1500.0,Noun,colorblindness,6-8,097a4815-8317-4d1d-a7d3-93ca02c50fec
15.3299999237061,6.0,11866.0,4660.0,33519.0,1500.0,Noun,desiccant,9-12,080ebfb6-62a9-4223-ba7f-3d8c43517f46
0.0,36.0,11836.0,3076.0,35089.0,1500.0,Adjective,tuberous,9-12,140eb1a5-61f8-4f9e-80de-01f4c3bd6fb8
14.0,529.0,11343.0,6654.0,31620.0,1500.0,Noun,chartreuse,9-12,0b07578a-c631-4c33-8c19-b61ec2271b33
10.7700004577637,3894.0,8183.0,17742.0,23669.0,1500.0,Noun,lute,9-12,0971b720-43d4-466f-aac0-fae1a44d7ec2
8.32999992370605,1311.0,10562.0,7212.0,31102.0,1500.0,Adjective,knotty,9-12,149c922c-5f2e-4bc0-9126-fba7e03d9788
0.0,2.0,11870.0,1656.0,36509.0,1500.0,Noun,stromatolite,9-12,0a103a58-bb4e-43eb-88aa-66d051c121b6
0.0,2.0,11870.0,630.0,37535.0,1500.0,Noun,tubifex,9-12,0acfd1ec-33db-48b2-a2da-f29d5d9df989
0.0,55.0,11817.0,3506.0,34661.0,1500.0,Noun,wegener,6-8,01ea5023-d355-46e5-af19-1181fead2912
10.5299997329712,129.0,11743.0,8872.0,29664.0,1500.0,Adjective,gainful,9-12,0210c8db-59f8-4a3c-aaba-9e0689c6b654
9.27999973297119,1674.0,10200.0,240413.0,5601.0,1500.0,Noun,static,4,089477d9-b1cf-467d-8534-e58f21ecb213
15.0,32.0,11840.0,19494.0,22786.0,1500.0,Noun,anode,6-8,0acc0595-692b-4782-a012-3055cf7c2e31
11.0,2055.0,9827.0,13786.0,25971.0,1500.0,Noun,vixen,9-12,093e1b4d-0544-4634-9e81-52f66dbb3628
0.0,23.0,11849.0,3907.0,34262.0,1500.0,Noun,annulus,9-12,0bdf80e9-328e-48f3-b967-8ee2182cd814
13.0,884.0,10988.0,3288.0,34877.0,1500.0,Noun,cockade,9-12,098cc4f1-3ccf-4cca-997d-222445c15966
14.6499996185303,290.0,11582.0,23841.0,20877.0,1500.0,Noun,atoll,6-8,0a694aa7-730b-4482-8f06-fac427958023
12.710000038147,6.0,11866.0,352.0,37813.0,1500.0,Adjective,seismographic,9-12,0a8c8793-44e8-466a-a0ff-1b848387de76
0.0,646.0,11226.0,21917.0,21674.0,1500.0,Noun,halle,5,0929c350-b18e-403d-a4be-e7719653b03c
0.0,56.0,11816.0,3941.0,34228.0,1500.0,Noun,striation,9-12,151889e7-7ffd-476c-a69c-5207f2f8022b
0.0,16.0,11856.0,3772.0,34396.0,1500.0,Adverb,horrendously,9-12,0b01b316-d137-4ed3-abd5-d385b8167355
13.3800001144409,506.0,11366.0,6668.0,31607.0,1500.0,Verb,enmesh,9-12,0b505235-f83f-4bb5-8edf-9d3f48efa6f2
13.25,190.0,11682.0,11944.0,27237.0,1500.0,Adverb,aplenty,9-12,0d033da4-3d9a-4d90-8c1f-e7b6fb5024e4
12.3199996948242,1246.0,10626.0,6420.0,31837.0,1500.0,Noun,interposition,9-12,0dbbc69f-fe86-4c75-aa32-501ed09edc8b
0.0,1431.0,10443.0,2949.0,35216.0,1500.0,Adverb,radiantly,9-12,0b97ba77-8b1b-4d62-aef3-e1d639f0a8b6
0.0,22.0,11850.0,6174.0,32067.0,1500.0,Adjective,electrolytic,9-12,0bf3ef4b-aca8-4565-98c9-058f054e8f56
0.0,8.0,11864.0,7106.0,31200.0,1500.0,Noun,kutch,6-8,02fd4ba0-cc96-42da-86a8-1e96a969c90c
8.050000190734860,1264.0,10609.0,27012.0,19697.0,1500.0,Noun,lather,9-12,0b5421cc-f2de-4187-a258-9d69e8d1abb3
16.3299999237061,23.0,11849.0,2209.0,35956.0,1500.0,Noun,parapsychology,9-12,0c04839d-a1f3-4ddf-84f1-08b67047732c
0.0,,,2978.0,35187.0,1500.0,Noun,perchlorate,9-12,107649fd-45be-4743-a52a-b338b3487a8d
10.3299999237061,2325.0,9563.0,81654.0,10884.0,1500.0,Verb,vacate,9-12,0d4da6b0-ca57-4273-96dd-738b223b2911
12.3299999237061,9753.0,5293.0,46396.0,15011.0,1500.0,Adjective,perilous,6-8,0d6fadbb-a679-4f05-a43d-af0e2908f313
0.0,142.0,11730.0,36383.0,17090.0,1500.0,Adverb,coincidentally,9-12,0d858859-8bf8-46d2-be73-07c0e2bba764
0.0,18.0,11854.0,1149.0,37016.0,1500.0,Noun,chromosphere,6-8,166c943e-bb1f-4529-8eeb-2ff8d48dcb35
0.0,2.0,11870.0,30.0,38135.0,1500.0,Adjective,interbred,9-12,0b4d303f-d169-4c78-9e07-23327e7c83ee
13.4799995422363,2950.0,8987.0,589811.0,2919.0,1500.0,Noun,compliance,9-12,0c19e8ef-ccde-4386-9916-e5ab9d456ad7
12.789999961853,153.0,11719.0,3959.0,34210.0,1500.0,Noun,judgeship,9-12,0a5587e7-858f-4b38-91ba-5132e450fbcb
10.5,1600.0,10274.0,30894.0,18506.0,1500.0,Noun,tabernacle,9-12,17050d7d-0e97-4299-a4e9-cd17e3171961
0.0,4.0,11868.0,6577.0,31691.0,1500.0,Adjective,radiative,9-12,0f3cc455-1a07-4af0-b879-105899d1ecfc
12.8400001525879,41745.0,1908.0,94305.0,9989.0,1500.0,Verb,rouse,9-12,1737159c-fdd6-402a-bd77-8444cba7294d
8.300000190734860,214.0,11658.0,4037.0,34134.0,1500.0,Adjective,prideful,9-12,0cbde54a-ab9e-46a3-b058-6acaf0638634
12.0,5350.0,7168.0,7718.0,30661.0,1500.0,Adverb,haughtily,9-12,0cc9d78b-7e96-45c6-908f-cb7cdacf6cc4
13.210000038147,35.0,11837.0,31259.0,18414.0,1500.0,Adjective,paramilitary,9-12,0d130de3-ffb4-42f6-8ea5-368cfd0f2529
0.0,1.0,11871.0,1165.0,37000.0,1500.0,Noun,halite,6-8,0aff7687-afc8-42a6-99ad-99898c7e4225
13.0,12.0,11860.0,17217.0,23956.0,1500.0,Adjective,recursive,6-8,0c354314-7988-4579-a0d1-8733a8c47297
14.1099996566772,34.0,11838.0,453.0,37712.0,1500.0,Noun,trimeter,9-12,0c4111d8-b764-45b5-93a8-43ec6f6e4a0a
13.0,2474.0,9421.0,28914.0,19116.0,1500.0,Adverb,tentatively,9-12,0c6d0eed-c04d-43b6-bb3c-0e68d6ebaa2e
11.7799997329712,71.0,11801.0,183402.0,6659.0,1500.0,Noun,mindset,9-12,04bd620d-089b-469e-94b3-010ed3cdafb7
0.0,54.0,11818.0,22545.0,21424.0,1500.0,Noun,amphetamine,9-12,0508ba90-489d-49f8-897d-8881a4af092e
12.3800001144409,1855.0,10021.0,15123.0,25123.0,1500.0,Verb,whet,9-12,0f914a24-9654-4e87-a43d-cf10146d3ffd
16.2900009155273,7.0,11865.0,4191.0,33981.0,1500.0,Noun,bromeliad,9-12,17dcb6e2-73c9-4d83-b89e-0c8aaf3458b8
13.9300003051758,948.0,10924.0,49723.0,14452.0,1500.0,Noun,basilica,9-12,10077dea-201f-40ec-9e4e-445307b3b873
0.0,1191.0,10681.0,19308.0,22868.0,1500.0,Adverb,indiscriminately,9-12,053f074b-3814-440a-85a6-8dd752db8003
0.0,1483.0,10391.0,7923.0,30481.0,1500.0,Noun,bushman,9-12,18624f4b-484c-4e27-99d8-64a1b51f96b1
15.0,9.0,11863.0,2265.0,35900.0,1500.0,Noun,thymine,9-12,0f7e122b-3235-4de3-a840-d51579bc56d9
0.0,164.0,11708.0,9707.0,28985.0,1500.0,Noun,endnote,9-12,0bcf9023-66ba-478b-b940-cd97e43fb9fb
11.7799997329712,7730.0,6005.0,90703.0,10221.0,1500.0,Adjective,tedious,6-8,0c1018f1-5659-4177-a5d6-954afc50f607
11.710000038147,372.0,11500.0,35097.0,17392.0,1500.0,Noun,saline,9-12,0ffaf960-4690-4beb-a24c-bfa773563764
15.8800001144409,325.0,11547.0,1499.0,36666.0,1500.0,Verb,enkindle,9-12,191a5334-98c4-42cc-8bfc-1d0014d0b9d4
13.789999961853,1427.0,10447.0,2467.0,35698.0,1500.0,Noun,oilskin,9-12,0f2c4c88-fae0-42c4-839f-0d78f9589e1d
16.2299995422363,5.0,11867.0,4920.0,33268.0,1500.0,Noun,radioisotope,9-12,06965cdc-ffb0-4916-86f3-a2dea129d216
10.8900003433228,12988.0,4461.0,83619.0,10741.0,1500.0,Noun,temperament,9-12,19bc137a-647e-47e7-8c6b-e724be2910c4
11.0600004196167,2513.0,9385.0,19209.0,22921.0,1500.0,Verb,swindle,6-8,1a33c135-b0d9-4352-90a1-562633a21168
13.1800003051758,538.0,11334.0,7537.0,30812.0,1500.0,Noun,predestination,9-12,0e584962-5006-40cd-803b-445670ffe4d9
8.0,478.0,11394.0,6654.0,31620.0,1500.0,Verb,guzzle,9-12,1a7c2ac4-f4cd-48d4-80b1-a25e39ad5153
12.1099996566772,620.0,11252.0,13297.0,26307.0,1500.0,Noun,figurehead,9-12,1ab9e483-1f9d-401c-8c3d-5174e9ac52db
0.0,32.0,11840.0,1420.0,36745.0,1500.0,Noun,audibility,9-12,1ae64d49-6b44-4da5-909f-559dc01407c7
0.0,2765.0,9154.0,5898.0,32325.0,1500.0,Noun,twixt,9-12,1b0a38f2-6278-4ed7-b7c3-8884cbfccc59
10.1199998855591,1248.0,10624.0,9127.0,29451.0,1500.0,Noun,shipboard,9-12,1b12c114-4b80-488c-8e48-004927afb09f
10.2600002288818,1687.0,10187.0,4386.0,33789.0,1500.0,Adjective,revengeful,9-12,11f5abd3-468e-4999-9838-fb19b7529136
12.2200002670288,3321.0,8669.0,12241.0,27019.0,1500.0,Adjective,irrepressible,9-12,11ff98b2-cec4-4e89-a971-83c191a15da6
10.8900003433228,2061.0,9821.0,43949.0,15451.0,1500.0,Noun,mirage,9-12,0858ab7d-880d-4b3d-afd0-3662456db71b
0.0,209.0,11663.0,19871.0,22605.0,1500.0,Adverb,fraudulently,9-12,107d212d-01a3-4753-9121-72a46225005d
0.0,13.0,11859.0,4227.0,33945.0,1500.0,Noun,protozoan,6-8,08b919bf-496c-4d78-b97a-108a7089fe49
0.0,1.0,11871.0,15937.0,24650.0,1500.0,Adjective,belarusian,9-12,0d4767d6-f1e3-47b5-8b3a-31ed60aa7b29
0.0,351.0,11521.0,1045.0,37120.0,1500.0,Adverb,surpassingly,9-12,0f68ca82-b8ec-426f-a955-60ce43f6ba9c
0.0,1412.0,10462.0,8389.0,30081.0,1500.0,Adverb,cynically,9-12,12a6b196-ad5b-4b86-8641-7812cfa8bca4
13.0500001907349,653.0,11219.0,549987.0,3093.0,1500.0,Noun,municipality,9-12,12b38b7d-8ba9-4a86-bcee-7fd3a6de54ee
16.4500007629395,6.0,11866.0,1052.0,37113.0,1500.0,Noun,defoliant,9-12,12c2d9a8-eea7-44e4-bfd2-b032eb27a147
13.5600004196167,16.0,11856.0,6827.0,31460.0,1500.0,Noun,botulism,9-12,0f93498c-ccb6-454f-bbed-0f61005a66a3
13.9499998092651,239.0,11633.0,5888.0,32335.0,1500.0,Noun,commercialism,9-12,0f9683b1-ba0f-4f90-ac69-9396ca9adab4
0.0,11373.0,4843.0,23543.0,20995.0,1500.0,Adverb,vainly,9-12,0fe357d5-8d96-4762-a15d-1e4d9b5d7721
11.3500003814697,1060.0,10812.0,11079.0,27891.0,1500.0,Verb,ensnare,9-12,0dbeadbe-172a-467e-98e7-48d6f7159341
0.0,1.0,11871.0,4276.0,33899.0,1500.0,Noun,gluon,9-12,1483ed32-44a7-4dcb-9477-0ac886917309
13.3900003433228,58.0,11814.0,9379.0,29244.0,1500.0,Noun,masterwork,9-12,0fe63a52-54c5-4455-bc75-2ee954e5f1b1
12.3699998855591,90.0,11782.0,47298.0,14844.0,1500.0,Adjective,orthopedic,9-12,0911cb9b-e0ef-4627-95a8-b57ff99eca92
0.0,1.0,11871.0,236.0,37929.0,1500.0,Noun,transuranium,9-12,0e4d79e5-1fb6-46ec-b913-5678163c8ec4
0.0,468.0,11404.0,2795.0,35370.0,1500.0,Noun,pickax,9-12,10a40d56-bde8-4a53-8605-461fc3e9709d
0.0,4.0,11868.0,376.0,37789.0,1500.0,Noun,cowfish,9-12,11dc5efe-0db9-4362-9fec-2dc3b78692b0
14.1099996566772,6841.0,6380.0,15671.0,24802.0,1500.0,Noun,insolence,9-12,12166528-c348-4109-8bf5-361b1ed74051
0.0,14.0,11858.0,5958.0,32271.0,1500.0,Noun,salish,9-12,13bd6441-e2dc-49f2-b00d-45ee0fc8d6b0
8.32999992370605,363.0,11509.0,1152.0,37013.0,1500.0,Verb,uncurl,9-12,0e9a834a-8950-459d-9d89-2ed0cea0c35d
0.0,161.0,11711.0,9119.0,29456.0,1500.0,Adjective,leery,9-12,1280c661-2f58-4d1a-989a-7d31fbabe9c7
0.0,1.0,11871.0,1459.0,36706.0,1500.0,Noun,athabaskan,9-12,1282ada1-1584-420a-a38c-06a0aaf75ffa
13.9399995803833,3977.0,8115.0,38902.0,16477.0,1500.0,Verb,mire,9-12,115153aa-71a4-4ccd-81df-1e320f930cdf
10.5900001525879,2473.0,9422.0,35067.0,17402.0,1500.0,Verb,flaunt,9-12,12a2b239-4062-4ce1-bd43-84924bbdb62b
14.3800001144409,596.0,11276.0,5324.0,32874.0,1500.0,Noun,taffeta,9-12,152efcba-977f-4ea8-ac44-fbfc60803c4a
16.0,62.0,11810.0,4400.0,33776.0,1500.0,Noun,goiter,9-12,11183c82-f057-4041-a84f-9b235488b91d
13.6899995803833,1375.0,10498.0,3235.0,34930.0,1500.0,Noun,malediction,9-12,0f443eb1-227e-4dc0-a666-065b7158266f
5.329999923706050,4427.0,7787.0,10056.0,28699.0,1500.0,Noun,blest,9-12,1677ff89-0010-4fb0-a9d7-1f2741187007
0.0,22.0,11850.0,207.0,37958.0,1500.0,Noun,wergild,9-12,133a26aa-6709-4c10-9ce0-16a8c3a95b81
12.6700000762939,73.0,11799.0,44290.0,15391.0,1500.0,Adjective,seminal,9-12,1ccde607-9f6c-4ce8-b0b3-b8e02b739672
12.2600002288818,3465.0,8540.0,4965.0,33224.0,1500.0,Adjective,reproachful,9-12,1d1e6ea3-3ca4-4474-a0be-476491a7624a
13.0,2475.0,9420.0,17108.0,24015.0,1500.0,Verb,elate,9-12,1046c421-fd6b-408e-b33e-80cd6abe6b8f
11.2799997329712,86.0,11786.0,90467.0,10239.0,1500.0,Verb,innovate,9-12,10868f90-cf2b-4fb3-b499-c5b177c4450b
0.0,37.0,11835.0,2853.0,35312.0,1500.0,Adverb,botanically,9-12,0a24b9b4-53cf-4069-8042-7a24ffce59e8
9.47000026702881,25838.0,2770.0,486340.0,3381.0,1500.0,Verb,alter,6-8,1496fbea-6fd1-4209-b051-934aacb40b20
0.0,49.0,11823.0,6145.0,32094.0,1500.0,Noun,shogunate,9-12,122c7968-981b-4df6-b370-03314a9d9c8a
11.6000003814697,21.0,11851.0,10390.0,28447.0,1500.0,Noun,octet,9-12,123e241e-8567-4b5a-86bd-79ce8dc77b22
12.6000003814697,1.0,11871.0,1418.0,36747.0,1500.0,Noun,deciliter,9-12,10b8b4c7-51d5-46c2-a72e-dd60d2289547
0.0,4.0,11868.0,10579.0,28290.0,1500.0,Noun,modulus,9-12,119bc1be-7001-4498-9273-c1a37a1b3d91
14.3999996185303,4569.0,7684.0,19249.0,22906.0,1500.0,Noun,hilt,9-12,0a6ac634-e45e-42aa-ae02-0bc9948e148c
8.0,285.0,11587.0,13736.0,26006.0,1500.0,Noun,eyesore,9-12,147327b1-70dc-4f07-9774-1316d3823536
12.2600002288818,13.0,11859.0,9570.0,29094.0,1500.0,Noun,creationism,9-12,1375847e-3874-4045-9ea7-5b8ff3b4894c
13.3100004196167,9778.0,5282.0,22783.0,21310.0,1500.0,Noun,ruddy,9-12,1e37ee27-fdb2-4054-9330-dfcc07bdde19
0.0,2.0,11870.0,11240.0,27767.0,1500.0,Noun,carotenoid,9-12,0b394edd-a866-4c73-88af-b9de1f6208d6
11.8299999237061,113.0,11759.0,86744.0,10504.0,1500.0,Noun,utilization,9-12,11f45fd0-775b-4950-a834-d051441f4a04
14.6199998855591,2956.0,8981.0,24165.0,20753.0,1500.0,Noun,oratory,9-12,13230898-fe36-4d72-8aab-9dd7d9d29772
13.2799997329712,49.0,11823.0,41580.0,15921.0,1500.0,Noun,typeface,9-12,0bd0354e-f888-48e5-9385-6978bc4084e5
16.0,6.0,11866.0,4928.0,33260.0,1500.0,Adjective,geomagnetic,9-12,18fdc128-8388-45d7-900e-38e1aabb3c32
0.0,13.0,11859.0,2233.0,35932.0,1500.0,Noun,brachiopod,9-12,1355ce0f-cf14-4b41-af21-dd2c9c5aa6fb
11.9399995803833,3033.0,8915.0,75610.0,11423.0,1500.0,Noun,inconsistency,9-12,1767f09a-bcc3-4692-ba33-9ef10a14aefb
12.0,1019.0,10853.0,35965.0,17187.0,1500.0,Noun,utopia,9-12,0c07272e-3adc-49a1-80e2-a5e9d730c886
10.8900003433228,1072.0,10800.0,72711.0,11682.0,1500.0,Noun,midwife,9-12,0c3570bb-481c-489f-88d4-70a05db65a7e
14.7600002288818,4996.0,7391.0,26480.0,19891.0,1500.0,Noun,benevolence,9-12,1602f4bd-27a1-47b1-8e5f-2c9c0a7fc105
13.3500003814697,4269.0,7892.0,58188.0,13272.0,1500.0,Noun,recourse,9-12,14c2a15b-12cb-4690-9036-8a7980a34bdc
0.0,449.0,11423.0,16050.0,24584.0,1500.0,Noun,laity,9-12,1652d5d4-45f7-4364-a0a5-4675738ee0b0
0.0,7.0,11865.0,18270.0,23387.0,1500.0,Noun,ketone,9-12,13fcf117-6271-47b2-b3be-a9890642ccb2
8.939999580383300,11342.0,4852.0,25240.0,20345.0,1500.0,Adjective,feverish,9-12,195e0294-a3d2-4d23-90c1-3db820c04ad8
12.539999961853,16.0,11856.0,1330.0,36835.0,1500.0,Noun,breadline,9-12,1717da37-568e-484e-8711-c8693008b4de
0.0,14.0,11858.0,3792.0,34376.0,1500.0,Adverb,unconstitutionally,9-12,15a02113-f862-4401-94e6-fd7090c4efe1
14.0,339.0,11533.0,1579.0,36586.0,1500.0,Noun,lenity,9-12,0cdcaaad-85d1-4424-aa32-7ad8777d108e
0.0,9.0,11863.0,2452.0,35713.0,1500.0,Noun,kente,6-8,17814676-345f-4ac1-8d27-dcaa39c5f724
11.7799997329712,8547.0,5693.0,89514.0,10300.0,1500.0,Adjective,trivial,9-12,17e8c94f-f1d5-4c7a-87d7-a08d9a070df5
13.8800001144409,3.0,11869.0,8101.0,30332.0,1500.0,Noun,styrene,9-12,183d1244-9bb1-4ca0-bff8-d348b0fa9c05
0.0,93.0,11779.0,10066.0,28691.0,1500.0,Adjective,notional,9-12,0d44981e-07bd-4243-a08e-30d5c98daceb
14.6700000762939,174.0,11698.0,6013.0,32218.0,1500.0,Noun,chenille,9-12,1855289b-160f-4c3c-8a28-e984113059c6
9.60000038146973,3872.0,8201.0,64110.0,12569.0,1500.0,Verb,sift,5,0e5398d5-f25c-4cc8-89a2-43c268f506b1
0.0,7.0,11865.0,12955.0,26530.0,1500.0,Noun,lidar,9-12,0ef8d166-4061-4d97-b1ba-bd494f26826b
0.0,493.0,11379.0,4276.0,33899.0,1500.0,Adjective,arthurian,9-12,1965b7a7-f15b-4a07-9601-6567ad9d5ee8
12.6700000762939,1533.0,10341.0,25038.0,20419.0,1500.0,Verb,personify,6-8,1b67366c-a5f8-4d36-90af-2c020943e7b6
0.0,861.0,11011.0,12057.0,27161.0,1500.0,Noun,bede,9-12,16d0ba57-43ed-4357-b204-145a488037db
11.8199996948242,3321.0,8669.0,18955.0,23046.0,1500.0,Noun,pretense,9-12,1c156688-64b8-46f0-aef6-2d6f2281fdaa
0.0,5.0,11867.0,4016.0,34154.0,1500.0,Noun,prokaryote,6-8,0fc95811-2cc8-48c3-a49a-5e3b0ac52327
11.8900003433228,91.0,11781.0,36773.0,16980.0,1500.0,Adjective,granular,9-12,10030df5-b31a-43ca-a97a-66dbb1dcbc46
0.0,102.0,11770.0,3615.0,34552.0,1500.0,Adjective,curried,9-12,15366ae0-4348-42f2-8c9b-2f910e3742b3
12.6899995803833,325.0,11547.0,10360.0,28472.0,1500.0,Noun,gyroscope,4,1c69c8ff-6e77-4ff4-bcf3-700ea068053e
0.0,1210.0,10662.0,4427.0,33749.0,1500.0,Noun,concha,9-12,1c7fd882-b98e-46eb-a7b9-c9d1ea33de57
10.8800001144409,665.0,11207.0,6254.0,31995.0,1500.0,Noun,sagebrush,9-12,19353b53-0a87-4730-9ac2-4ddecf352228
0.0,12.0,11860.0,13748.0,25997.0,1500.0,Noun,histamine,9-12,1a90d161-410f-4840-aa37-0229a8c3cc4b
9.60999965667725,244.0,11628.0,15909.0,24670.0,1500.0,Adjective,distilled,6-8,17553fdd-899d-417c-9650-40f254877077
0.0,5303.0,7199.0,8123.0,30311.0,1500.0,Adjective,unwonted,9-12,10ad66f5-d191-416e-b242-7327e1934ab9
0.0,,,3490.0,34677.0,1500.0,Noun,endothelium,9-12,1a4bf37d-d368-4156-9fe7-e0ad10f8fa45
10.5299997329712,1574.0,10300.0,13580.0,26112.0,1500.0,Noun,nape,9-12,1a5f0091-1b8d-4ad7-978f-526789097554
15.6700000762939,,,747.0,37418.0,1500.0,Noun,terbium,9-12,1d29f4ee-c4bd-4cc1-bce7-b99cdc81513b
0.0,273.0,11599.0,2558.0,35607.0,1500.0,Adverb,legibly,9-12,1d6c9e3f-7262-4ad3-a65e-b68814b11f29
0.0,15.0,11857.0,4002.0,34167.0,1500.0,Noun,wrasse,9-12,16aea6b8-d220-469f-807f-b92dc395da00
0.0,884.0,10988.0,89010.0,10340.0,1500.0,Adverb,externally,9-12,1ded4c06-efde-4400-877e-960757e0f8e0
12.9499998092651,603.0,11269.0,119231.0,8696.0,1500.0,Adjective,cumulative,6-8,11017205-6cc0-4f78-a542-1bdd53293b92
3.59999990463257,17059.0,3728.0,42505.0,15722.0,1500.0,,dost,9-12,1b89b005-093d-4851-9bb5-b0beb0c1935d
0.0,752.0,11120.0,18375.0,23345.0,1500.0,Noun,dorado,9-12,194266a3-c3ef-444f-ae52-e3452715d5a8
13.2799997329712,2008.0,9873.0,10967.0,27973.0,1500.0,Verb,seethe,9-12,194b2dca-493b-4096-a44d-a4cc2264692a
13.3100004196167,113.0,11759.0,4298.0,33877.0,1500.0,Noun,luminescence,9-12,19554697-3567-486b-9f04-98dc91f9251f
11.9399995803833,3880.0,8194.0,14176.0,25724.0,1500.0,Adjective,tawny,9-12,24d97aba-27ba-46aa-9779-c14c75331774
10.0799999237061,29.0,11843.0,2588.0,35577.0,1500.0,Verb,fluoresce,9-12,18324f58-e19d-424c-b8f0-e7b86f8832f2
12.5,496.0,11376.0,1141.0,37024.0,1500.0,Noun,lambkin,9-12,19db65e2-e58c-44cb-84a5-36cae08d98b7
13.5299997329712,371.0,11501.0,1609.0,36556.0,1500.0,Noun,inadvertence,9-12,1bb065a6-48e5-486f-8919-a709ab49036d
12.9300003051758,1003.0,10869.0,11666.0,27436.0,1500.0,Verb,wrack,9-12,18cdd2e8-c147-4d45-8057-7619039e4ae2
12.789999961853,1.0,11871.0,2306.0,35859.0,1500.0,Noun,isopropyl,9-12,11849500-d04c-41b7-84f2-af0d138c2655
12.1099996566772,4409.0,7798.0,15992.0,24619.0,1500.0,Adjective,ceaseless,9-12,18eb1afd-f946-4621-9e6b-2633d77dee87
0.0,,,24.0,38141.0,1500.0,Adjective,reapportioned,9-12,1cfb0997-d267-4018-a65c-12dc99661cf5
8.52999973297119,151.0,11721.0,8520.0,29973.0,1500.0,Verb,clobber,9-12,20196d26-2d40-4d8c-896f-0cec3f4a08b9
0.0,20.0,11852.0,2905.0,35260.0,1500.0,Noun,barbuda,9-12,2574eb17-1453-4439-b8ce-f8958fccc2b9
14.4700002670288,2739.0,9178.0,17512.0,23793.0,1500.0,Noun,apothecary,9-12,121ecfa8-7ddf-4b12-a883-6110c0cce50a
